Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T3_v430_chi3000, 16.432, 32.001, 10966.885, 1.63246204732e+15, 1.62834779133e+14, 1.63246144637e+15, 0.00321249432728, 38.9798484011, 8.19501490841e-07, 1.29273354935e+15, 1040604.25
T3_v430_chi3000, 19.522, 50.148, 10817.889, 1.50730669543e+15, 4.32788584389e+13, 1.5073057374e+15, 0.0022428158416, 39.0384003788, 2.00842704144e-07, 1.26461419972e+15, 891166.25
T3_v430_chi3000, 30.525, 34.499, 11956.497, 2.64012888511e+15, 3.00991757651e+12, 2.64012880505e+15, 0.0303578907262, 35.7145437843, 2.74616839685e-08, 1.01816436131e+15, 412723.75
T3_v430_chi3000, 45.491, 34.585, 13343.179, 2.1659820667e+15, 3.33186902638e+12, 2.16598205093e+15, 0.0330637467235, 42.7940455716, 2.33705343523e-06, 8.02454712327e+14, 310825.625
T3_v860_chi3000, 18.765, 64.83, 10102.53, 3.34118552012e+15, 6.26411255059e+13, 3.34118550829e+15, 0.0107844655791, 46.8273702894, 6.22949929295e-05, 1.94747193954e+15, 1277572.25
T3_v860_chi3000, 32.683, 46.548, 10795.861, 4.06713854141e+15, 1.7194237703e+13, 4.06713810363e+15, 0.0244492663964, 34.1000451799, 5.03822478955e-07, 1.72955344877e+15, 783221.75
T3_v860_chi3000, 58.376, 45.792, 13215.174, 3.54154714158e+15, 5.70535679865e+12, 3.54152615462e+15, 0.0444063816889, 30.2194465364, 3.36461984038e-08, 1.13476418447e+15, 16354659.25
T3_v860_chi3000, 73.806, 49.041, 14292.267, 2.40985202503e+15, 1.18571394719e+12, 2.40985199778e+15, 0.0587919806934, 48.6706880702, 3.53877714818e-06, 6.66523421506e+14, 8267295.125
T1_v3000_chi1000, 121.869, 90.225, 11668.611, 9.51611150822e+16, 674298704.0, 9.51611132116e+16, 2.39676060878, 17.6174666656, 3.9366685467e-08, 2.55507927803e+15, 1602174.10754
T1_v3000_chi1000, 157.209, 100.919, 11187.983, 6.10919974898e+16, 575140104.0, 6.10919972499e+16, 1.4721187105, 19.6389168401, 2.66998725351e-08, 2.19860039088e+15, 21845856.6004
T1_v3000_chi1000, 128.723, 158.936, 8869.543, 3.03432216977e+16, 225976692.0, 3.03432186377e+16, 0.694173806643, 10.3878711178, 8.57455340064e-09, 1.78373081805e+15, 8751549.25
T1_v3000_chi1000, 272.648, 208.215, 15243.915, 5.20266608879e+15, 15905423930.0, 5.2026656841e+15, 0.209565502469, 20.2461815076, 3.04964309361e-09, 6.75496397572e+14, 2847026.25
T10_v1500_chi10000, 24.061, 41.012, 10290.006, 3.30686699788e+15, 2.80996639442e+13, 3.3068023691e+15, 0.014897573095, 25.9633438701, 1.35238776601e-09, 1.71990127647e+15, 984335.5
T10_v1500_chi10000, 39.171, 40.589, 11843.678, 5.6515379404e+15, 800635007435.0, 5.65153779576e+15, 0.0478526833597, 34.7079996326, 4.32175153303e-09, 1.7426982366e+15, 24164854.0
T10_v1500_chi10000, 40.662, 38.06, 11223.519, 1.07647382638e+16, 955810150.0, 1.07647361949e+16, 0.206229294383, 20.7814970036, 1.76563752508e-09, 1.41209562363e+15, 6127374.0
T10_v1500_chi10000, 56.973, 46.34, 13301.428, 2.8019327847e+15, 292186490806.0, 2.80193263418e+15, 0.0625936822572, 31.6235970575, 1.43971221056e-09, 7.49079386867e+14, 8963991.0
T1_v480_chi1000, 20.679, 48.015, 10012.765, 2.4948064252e+15, 1.77664366253e+13, 2.49480532231e+15, 0.00719389304132, 41.2418343098, 2.0272163619e-07, 1.64480133668e+15, 1242363.75
T1_v480_chi1000, 33.509, 56.41, 10750.425, 3.87430864369e+15, 1.09166511807e+13, 3.87430835533e+15, 0.0324978818448, 40.7268275733, 6.91060193728e-06, 1.44715116184e+15, 565770.5
T1_v480_chi1000, 53.785, 49.805, 11650.428, 6.60955056322e+15, 61781210334.0, 6.60955054151e+15, 0.0762512339287, 34.7572542928, 3.89175042192e-09, 1.58365475307e+15, 16784502.5
T1_v480_chi1000, 83.912, 54.189, 14430.344, 2.54092105787e+15, 4.48051675938e+12, 2.54091983452e+15, 0.0450497114205, 34.6042805077, 6.46796752962e-09, 8.08200537881e+14, 11562547.375
