Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
HC_v1700_chi1000_cond, 131.627, 1447.853, 222469.888, 4.27855186835e+14, 4462087.375, 4.27854874427e+14, 1.20014628727, 10.245796356, 2.0562818559e-08, 1.75364603353e+13, 98919.310473
HC_v1700_chi1000_cond, 51.401, 93.647, 124278.922, 3.06269559524e+13, 791128.25, 3.06268734144e+13, 32.2534320678, 0.850625417137, 0.0020155864066, 3.46174396911e+11, 1.22824573263
HC_v1700_chi1000_cond, 78.526, 106.784, 145875.229, 2.13874889525e+13, 372700.789062, 2.13844799668e+13, 29.8122016027, 0.105736950333, 0.000487427018552, 2.44169296047e+11, 3112.59019659
HC_v3000_chi3000_cond, 51.496, 78.637, 238319.398, 1.01353215629e+15, 9577074.0, 1.01353146432e+15, 6.49775565928, 8.23291852728, 1.41472963122e-07, 1.6822886067e+13, 130729.387263
HC_v3000_chi3000_cond, 56.533, 118.461, 232064.75, 9.98680190233e+14, 11719720.75, 9.98679439978e+14, 5.50885761367, 8.1955527514, 4.3795974225e-05, 1.77142546169e+13, 18519.5387396
HC_v3000_chi3000_cond, 84.784, 127.496, 221170.793, 3.9156235987e+14, 4961619.125, 3.91562293912e+14, 7.65713435198, 8.82672519765, 1.80777305712e-05, 6.11761389046e+12, 30.145871295
HC_v3000_chi3000_cond, 53.973, 134.905, 226004.908, 2.61201274122e+14, 5182354.40625, 2.6120121157e+14, 20.7368739298, 2.17058230584, 0.00500513684797, 3.15248809676e+12, 576.603680246
LowCond_v1700_chi300_cond, 62.294, 1575.964, 220125.314, 9.38519741847e+13, 912481.34375, 9.38515343291e+13, 2.97121894323, 9.91629770193, 2.01901920516e-07, 2.23765978252e+12, 8553.41067097
LowCond_v1700_chi300_cond, 86.31, 1521.548, 260631.666, 5.92863670847e+13, 522987.25, 5.92851161297e+13, 0.639666264098, 7.61275880293, 7.69989283445e-09, 3.6810223697e+12, 54177.2138672
LowCond_v1700_chi300_cond, 85.503, 1514.538, 246140.772, 5.85500976316e+13, 590511.671875, 5.85476043789e+13, 0.904894682363, 9.37291122439, 1.58653916671e-08, 2.88583827505e+12, 23318.2392886
LowCond_v1700_chi300_cond, 151.344, 1421.074, 216047.92, 1.02789644621e+14, 752376.828125, 1.02789494048e+14, 1.54899892433, 10.7019139542, 2.08791637313e-08, 3.58327104995e+12, 40349.0367985
T0.3_v1700_chi300_cond, 29.134, 1654.485, 215269.733, 7.1975249133e+13, 234969789.812, 7.19741955279e+13, 0.189620003242, 15.5689993548, 2.42351635982e-09, 9.9608168403e+12, 49357.3261719
T0.3_v1700_chi300_cond, 37.203, 1600.323, 223077.494, 6.53768663003e+13, 657290.921875, 6.53728730076e+13, 0.566384735351, 14.0895884148, 7.10741476784e-09, 4.40374132906e+12, 13647.9394531
T0.3_v1700_chi300_cond, 55.433, 1533.546, 242279.948, 1.1042456419e+14, 3048697.15625, 1.10418803055e+14, 1.16423630525, 6.32677544916, 3.38337344807e-08, 4.61561399442e+12, 27258.1918159
T0.3_v1700_chi300_cond, 72.954, 1515.669, 229725.542, 7.9630613094e+13, 727659.890625, 7.96305308177e+13, 3.98713800369, 7.88934291917, 7.41592938169e-08, 1.63426885436e+12, 21.5233864743
T0.3_v3000_chi300_cond, 128.859, 2841.295, 214751.368, 1.97441093744e+14, 1343307126.97, 1.97440791987e+14, 0.133132975416, 27.9133172323, 2.10282846691e-09, 3.40691380661e+13, 230263.734375
T0.3_v3000_chi300_cond, 34.118, 2955.149, 213598.762, 2.37828946117e+14, 1819823.5625, 2.3782703439e+14, 0.516515210321, 9.08384383176, 5.98456917356e-09, 1.70402535447e+13, 17829.0527344
T0.3_v3000_chi300_cond, 123.059, 2869.53, 213993.645, 2.78783172386e+14, 3400534.9375, 2.78782926347e+14, 0.628232864443, 13.2580313694, 1.25340848811e-08, 1.75195223498e+13, 135068.113281
T0.3_v3000_chi300_cond, 181.921, 2642.463, 214771.344, 1.59725901818e+14, 1259889.5625, 1.59704252196e+14, 3.92567124499, 5.24960419728, 6.65740262917e-08, 3.30282942155e+12, 34.7508971312
T3_v860_chi3000_cond, -4.943, 290.341, 214967.711, 5.91996758935e+13, 298776.03125, 5.91981795953e+13, 0.848689820353, 9.21488239407, 8.74686845176e-09, 3.04429768059e+12, 23790.3598562
T3_v860_chi3000_cond, 8.993, 225.362, 210457.034, 4.92425470533e+13, 92998804.8438, 4.92417934245e+13, 0.271389629717, 12.1571932201, 2.6419688659e-09, 5.40805574263e+12, 14173.1416016
T3_v860_chi3000_cond, 11.259, 445.638, 223408.334, 5.25117225639e+13, 3342262.44531, 5.25089651879e+13, 0.527275225506, 14.7868072511, 8.1826414533e-09, 3.71082311641e+12, 4776.47607422
T3_v860_chi3000_cond, 20.033, 453.367, 212020.738, 4.43347721255e+13, 600529.765625, 4.43337437139e+13, 1.38927915437, 12.9282521973, 2.70597075858e-08, 1.654892033e+12, 19985.340639
T10_v1500_chi10000_cond, -13.688, 232.45, 206149.321, 1.81340919774e+14, 1585680.4375, 1.81340235489e+14, 3.44684348563, 8.13263645022, 6.05203140935e-08, 4.00064679107e+12, 10.8969805584
T10_v1500_chi10000_cond, 9.623, 187.461, 204454.967, 5.2258808263e+13, 272614.632812, 5.22579055417e+13, 0.798529092853, 5.76084795112, 7.91426202351e-09, 2.79826637773e+12, 3968.98779297
T10_v1500_chi10000_cond, 16.071, 187.851, 213587.15, 1.12306838118e+14, 2352376.4375, 1.11237049135e+14, 0.619398676974, 4.91894863512, 1.07941953154e-08, 7.12490338869e+12, 100305.522461
