Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
HC_v1700_chi1000_cond, 81.488, 57.212, 9801.514, 1.65378106477e+16, 128251708.0, 1.65378085978e+16, 0.650958356503, 11.9512244883, 7.25275184355e-09, 1.0148619372e+15, 12660250.375
HC_v1700_chi1000_cond, 74.458, 74.161, 12357.206, 8.75773020343e+15, 82578021.0, 8.75769834198e+15, 2.36658756973, 6.62227246599, 4.4624191009e-08, 2.36850840985e+14, 151812.422809
HC_v1700_chi1000_cond, 75.083, 73.748, 12422.12, 8.61493961152e+15, 74208025.0, 8.61493543084e+15, 2.38224624789, 7.87565150318, 4.51876021046e-08, 2.32113607826e+14, 146926.291792
HC_v3000_chi3000_cond, 59.199, 33.949, 15445.26, 1.004467688e+16, 96649998.0, 1.00446768607e+16, 0.54082012657, 13.9556630223, 9.08895836371e-09, 6.97864557016e+14, 1180305.125
HC_v3000_chi3000_cond, 46.0, 34.412, 13514.111, 3.78272810408e+16, 383118736.0, 3.78272809276e+16, 2.07433769304, 13.0382595628, 5.6154102257e-08, 1.10439848063e+15, 401770.59221
HC_v3000_chi3000_cond, 58.633, 53.633, 12967.19, 4.02502013167e+16, 410446184.0, 4.02502012478e+16, 3.19706743791, 12.0145924637, 8.74613655721e-07, 9.23155735348e+14, 8583063.28955
HC_v3000_chi3000_cond, 62.249, 61.411, 11280.316, 2.16223276526e+16, 263732396.0, 2.16223273657e+16, 2.55470012909, 12.5481748625, 9.71733178368e-08, 5.60009591508e+14, 403337.405502
LowCond_v1700_chi300_cond, 59.993, 57.494, 3801.54, 9.32436056558e+15, 76024226.0, 9.32435916987e+15, 1.18684716298, 12.5127509207, 1.78582360011e-08, 3.84933545084e+14, 2221736.23231
LowCond_v1700_chi300_cond, 69.473, 58.558, 8509.918, 5.63843432192e+15, 40335303.0, 5.63842956596e+15, 2.39466942879, 12.8393593056, 4.22588293247e-08, 1.51467443981e+14, 95093.1225785
LowCond_v1700_chi300_cond, 77.537, 76.525, 10484.857, 2.66386671221e+15, 23014698.0, 2.66386660089e+15, 1.74325119698, 14.7268337383, 2.85046350967e-08, 8.63336455181e+13, 1284617.91573
LowCond_v1700_chi300_cond, 118.8, 107.452, 11095.217, 1.03877868695e+15, 8907364.0, 1.03877864587e+15, 1.53959348047, 12.7435522505, 2.69774922401e-08, 3.63498359052e+13, 396491.536115
T0.3_v1700_chi300_cond, 22.283, 29.364, 11417.188, 2.27235527356e+14, 113476874620.0, 2.27235131986e+14, 0.0285359727861, 41.7002261224, 1.92371407658e-08, 9.01701221926e+13, 37750.125
T0.3_v1700_chi300_cond, 65.687, 49.407, 3771.189, 3.65905663122e+15, 443105188.5, 3.65905084305e+15, 0.533622890636, 13.1269536382, 1.25788784944e-08, 2.56508583744e+14, 374392.5625
T0.3_v1700_chi300_cond, 70.354, 66.641, 8234.324, 4.34606503089e+15, 29971013.0, 4.34606495475e+15, 2.14600124461, 15.4669668204, 3.43401578284e-08, 1.2438072981e+14, 76672.2639268
T0.3_v1700_chi300_cond, 81.954, 78.717, 8570.042, 4.71916739185e+15, 51434150.0, 4.71916669063e+15, 4.25392476971, 12.834026834, 1.04151220981e-07, 9.39081929844e+13, 3119.23286894
T0.3_v3000_chi300_cond, 9.227, 27.929, 10746.701, 1.50530128117e+14, 50456503032.1, 1.50528210151e+14, 0.0118356292163, 29.7886032128, 1.29727676344e-09, 8.50291312485e+13, 53704.375
T0.3_v3000_chi300_cond, 85.27, 83.852, 12441.673, 4.39028580898e+14, 60827193.25, 4.39020281976e+14, 0.132620362669, 12.4421327399, 1.24273255575e-09, 7.59347827544e+13, 514936.21875
T0.3_v3000_chi300_cond, 154.271, 44.368, 5608.875, 2.74176356484e+15, 4023841892.0, 2.74176161448e+15, 1.06438318036, 20.5680140072, 8.17278407172e-08, 1.21475987596e+14, 461259.494514
T0.3_v3000_chi300_cond, 176.3, 169.551, 10287.693, 6.9229020446e+15, 133523484.0, 6.92290199476e+15, 8.64315340659, 13.3021886591, 0.0218402496844, 1.03799316581e+14, 2854.3601367
T3_v860_chi3000_cond, 7.899, 27.405, 10213.816, 1.12631198642e+15, 9764139.75, 1.12631194167e+15, 0.257921650866, 19.528544489, 3.31346061699e-09, 1.27874028771e+14, 358726.90625
T3_v860_chi3000_cond, 16.208, 18.803, 1898.29, 3.48293713352e+15, 22376558.5, 3.48293678235e+15, 0.216008438158, 14.5512678468, 2.47009959708e-09, 4.43510146355e+14, 1764682.1875
T3_v860_chi3000_cond, 10.347, 11.09, 10188.597, 8.18545220702e+15, 95604272.0, 8.18545202401e+15, 6.30688248561, 15.5129463484, 2.3613589395e-07, 1.37446652658e+14, 751774.314017
T3_v860_chi3000_cond, 17.228, 7.925, 9003.749, 3.86380370369e+15, 39680242.0, 3.86376764647e+15, 4.43724274175, 11.4864568937, 1.18939268212e-07, 7.5389356375e+13, 4513.10219193
T10_v1500_chi10000_cond, 2.36, 31.727, 12178.406, 2.61742765823e+15, 25670740.0, 2.61742677677e+15, 0.864310100731, 14.9304293409, 1.5308768031e-08, 1.32982891813e+14, 752424.274602
T10_v1500_chi10000_cond, 23.042, 26.706, 7562.619, 4.19280529114e+15, 38720680.0, 4.19280460363e+15, 1.01541633141, 8.91573687559, 1.94081601901e-08, 1.91572842281e+14, 1961883.247
T10_v1500_chi10000_cond, 11.078, 16.947, 11152.223, 2.27418916743e+15, 55009172.5, 2.27418855884e+15, 1.50383716993, 14.908183791, 5.83130512766e-08, 8.07575986685e+13, 812740.218179
T10_v1500_chi10000_cond, 15.569, 11.397, 9857.953, 5.04273713282e+15, 56743346.0, 5.04273711038e+15, 5.18873621912, 20.4306507567, 6.28642062228e-06, 9.17513006747e+13, 44642.5983351
T1_v480_chi1000_cond, 3.175, 8.703, 9452.56, 2.97083618501e+15, 26593588.0, 2.97083165918e+15, 0.91094622086, 11.7848443572, 8.79014239175e-09, 1.45784762004e+14, 1006645.94348
T1_v480_chi1000_cond, 7.187, 5.81, 6138.213, 4.38138756857e+15, 42292031.5, 4.38138753343e+15, 1.09883836465, 17.4094399368, 2.27347809467e-08, 1.90134093179e+14, 985209.261606
